# Uzbek root lexicon, keyed on the Layer 1 search key.
# GENERATED from UzbekLemmaStems-POS-Dataset (Apache-2.0). Do not hand-edit.
# A root may carry several parts of speech; all are listed. X means the
# source gives none, in which case the analyzer applies no POS constraint.
# key<TAB>pos[,pos...]
acinqira	VERB
acintir	VERB
acipti	NOUN
acit	NOUN,VERB
acitma	NOUN
acitqi	NOUN
acittir	VERB
aciş	VERB
aciştir	VERB
acom	NOUN,VERB
acomla	VERB
acomlaş	VERB
acomlaşiş	VERB
ad	NOUN
ada	NOUN
adab	ADJ,NOUN
adabcilik	NOUN
adabgar	NOUN
adabgarcilik	NOUN
adabiy	NOUN,VERB
adabiya	NOUN
adabiylaş	VERB
adabiylaştir	VERB
adabiyot	NOUN
adabiyotci	NOUN
adabiyotcilik	NOUN
adabiyotşunos	NOUN
adabiyotşunoslik	NOUN
adablik	NOUN
adabsiz	NOUN,VERB
adabsizlan	VERB
adabsizlik	NOUN
adabtasiya	NOUN
adad	NOUN
adagamov	NOUN
adagamova	NOUN
adalet	NOUN
adam	NOUN
adamovic	NOUN
adana	NOUN
adanaspor	NOUN
adaptatsiya	NOUN,VERB
adaptatsiyala	VERB
aday	NOUN
adaş	NOUN,VERB
adaşali	NOUN
adaşib-uloq	VERB
adaşmurod	NOUN
adaştir	VERB
adaştiril	VERB
adaşxol	NOUN
addoiy	NOUN
adekvat	ADJ,NOUN
adekvatlik	NOUN
adelayd	NOUN
aden	NOUN
adenoma	NOUN
ades	NOUN
adham	NOUN
adib	NOUN
adiba	NOUN
adiblik	NOUN
adida	NOUN
adige	NOUN
adigey	NOUN
adil	NOUN
adillik	NOUN
adilov	NOUN
adilova	NOUN
adinamiya	NOUN
adip	NOUN,VERB
adipla	VERB
adiplat	VERB
adir	NOUN
adirali	NOUN
adirli	NOUN
adirlik	NOUN
adiyaman	NOUN
adiz	NOUN
adl	NOUN
adlesic	NOUN
adlin	NOUN
adliya	NOUN
adlkomron	NOUN
administrasiya	NOUN
administrativ	NOUN
administrator	NOUN
administratorlik	NOUN
administratsiya	NOUN
admiral	NOUN
admirallik	NOUN
adnan	NOUN
adno	NOUN
adnona	NOUN
ado	NOUN
adolat	ADJ,NOUN
adolatli	ADJ
adolatparvar	NOUN
adolatparvarlik	NOUN
adolatsiz	NOUN
adolatsizlik	NOUN
adoniya	NOUN
adoq	NOUN,VERB
adoqla	VERB
adovat	NOUN
adovatci	NOUN
adovatcilik	NOUN
adovatsiz	NOUN
adovatsizlik	NOUN
adoyi	NOUN
adras	NOUN
adrasman	NOUN
adres	NOUN,VERB
adresant	NOUN
adresat	NOUN
adresla	VERB
adreslan	VERB
adrian	NOUN
adriyatik	NOUN
adsorb	VERB
adsorbla	VERB
adsorbsiya	NOUN
aduv	NOUN
aduvlik	NOUN
advokat	NOUN
advokatlik	NOUN
advokatura	NOUN
adyol	NOUN
adyunktura	NOUN
adyutant	NOUN
adzic	NOUN
aero	NOUN
aerobika	NOUN
aerocana	NOUN
aerodinamik	NOUN
aerodinamika	NOUN
aerodrom	NOUN
aeroflot	NOUN
aeroflotskiy	NOUN
aerofotosyomka	NOUN
aeroklub	NOUN
aeromexanika	NOUN
aeronavigatsiya	NOUN
aeroplan	NOUN
aeroport	NOUN
aerostat	NOUN
aerostatika	NOUN
aerosyomka	NOUN
aeroterapiya	NOUN
aerovokzal	NOUN
afanasyev	NOUN
afanasyeva	NOUN
afandi	NOUN
afandixon	NOUN
affekt	NOUN
affiks	NOUN
affon	NOUN
afgon	NOUN
afgonboy	NOUN
afgonca	VERB
afgoncala	VERB
afgoniston	NOUN
afhamulla	NOUN
afif	NOUN
afifa	NOUN
afina	NOUN
afişa	NOUN
afkor	NOUN
aflotun	NOUN
afnan	NOUN
aforist	NOUN
aforistlik	NOUN
aforizm	NOUN
afrida	NOUN
afridun	NOUN
afrika	NOUN
afrikalik	NOUN
afrin	NOUN
afrina	NOUN
afrosiyob	NOUN
afroz	NOUN
afroza	NOUN
afruz	NOUN
afruza	NOUN
afsah	NOUN
afsar	NOUN
afsona	ADJ,NOUN
afsonaci	NOUN
afsonaviy	ADJ
afsun	NOUN
afsunci	NOUN
afsungar	NOUN
afsungarlik	NOUN
afsunkor	NOUN
afsus	INTJ,NOUN,PRT,VERB
afsuski	INTJ
afsuslan	VERB
aft	NOUN
aftidan	PRT
aftoda	NOUN
aftodaxo	NOUN
aftondil	NOUN
afv	NOUN
afyona	NOUN
afyonkarahisar	NOUN
afyun	NOUN
afzal	NOUN
afzaliddin	NOUN
afzalkoriş	NOUN
afzallik	NOUN
afzalulla	NOUN
afzun	NOUN
afzuna	NOUN
afşon	VERB
afşona	NOUN
afşonla	VERB
afşonlan	VERB
agana	VERB
agapov	NOUN
agapova	NOUN
agar	CNJ,NOUN
agarda	CNJ,NOUN
agdar	NOUN,VERB
agdargic	NOUN
agdarma	NOUN
agdart	VERB
agdartir	VERB
agent	NOUN
agentlik	NOUN
agentura	NOUN
ageyev	NOUN
ageyeva	NOUN
aggelopolos	NOUN
agglyutinativ	NOUN
agglyutinatsiya	NOUN
agiator	NOUN
agim	NOUN
agitasiya	NOUN
agitator	NOUN
agitatorlik	NOUN
agitatsion	NOUN
agitatsiya	NOUN
agitpunkt	NOUN
aglyutinasiya	NOUN
agna	VERB
agnat	VERB
agnaş	VERB
agnostik	NOUN
agnostisizm	NOUN
agnostitsizm	NOUN
agnoziya	NOUN
agoniya	NOUN
agotic	NOUN
agrar	NOUN
agrarci	NOUN
agrarnoy	NOUN
agray	NOUN,VERB
agregat	NOUN
agressiv	NOUN
agressivlik	NOUN
agressiya	NOUN
agressiyaci	NOUN
agressiyacilik	NOUN
agressor	NOUN
agressorlik	NOUN
agrikultura	NOUN
agrippa	NOUN
agro	NOUN
agrobilogiya	NOUN
agrobiologik	NOUN
agrobiologiya	NOUN
agrofizika	NOUN
agrokimyo	NOUN
agrokultura	NOUN
agromeliorasiya	NOUN
agromeliorativ	NOUN
agromelioratsiya	NOUN
agrometeorologiya	NOUN
agronom	NOUN
agronomik	NOUN
agronomiya	NOUN
agronomlik	NOUN
agrosanoat	NOUN
agrotexnik	NOUN
agrotexnika	NOUN
agroucastka	NOUN
agyor	NOUN
ah	NOUN
aha	NOUN
ahad	NOUN
ahadqul	NOUN
ahadulla	NOUN
ahamiyat	NOUN
ahamiyatli	NOUN
ahamiyatlilik	NOUN
ahamiyatsiz	NOUN
ahamiyatsizlik	NOUN
ahaz	NOUN
ahaziya	NOUN
ahaşveroş	NOUN
ahbob	NOUN
ahd	NOUN,VERB
ahdiya	NOUN
ahdlaş	NOUN,VERB
ahdlaşuv	NOUN
ahdlaşuvci	NOUN
ahdnoma	NOUN
ahib	NOUN
ahil	NOUN,VERB
ahilci	NOUN
ahilcilik	NOUN
ahililla	NOUN
ahillaş	VERB
ahillik	NOUN
ahkam	NOUN
ahkom	NOUN
ahl	NOUN
ahliddin	NOUN
ahlilulla	NOUN
ahliya	NOUN
ahliyor	NOUN
ahllik	NOUN
ahlulla	NOUN
ahmad	NOUN
ahmadali	NOUN
ahmadbaxş	NOUN
ahmaddiyor	NOUN
ahmadjon	NOUN
ahmadnazar	NOUN
ahmadnor	NOUN
ahmadnur	NOUN
ahmadqobil	NOUN
ahmadqul	NOUN
ahmadulla	NOUN
ahmadvali	NOUN
ahmadyor	NOUN
ahmadşer	NOUN
ahmar	NOUN
ahmariddin	NOUN
ahmetagic	NOUN
ahmetgaliyev	NOUN
ahmetgaliyeva	NOUN
ahmetov	NOUN
ahmetova	NOUN
ahmetşayev	NOUN
ahmetşayeva	NOUN
ahmoq	ADJ,NOUN
ahmoqcilik	NOUN
ahmoqgarcilik	NOUN
ahmoqlik	NOUN
ahmoqonaxato	NOUN
aholi	NOUN
ahror	NOUN
ahrora	NOUN
ahroriddin	NOUN
ahrorqul	NOUN
ahsan	NOUN
ahsanat	NOUN
ahtam	NOUN
ahtemov	NOUN
ahtemova	NOUN
ahtisaari	NOUN
ahvol	NOUN,VERB
ahvollaş	VERB
ahvolot	NOUN
ahyon	NOUN
ahyon-ahyonda	ADV
ahyora	NOUN
ain	NOUN
ainsk	NOUN
aion	NOUN
aisne	NOUN
aizel	NOUN
ajab	ADJ,NOUN,VERB
ajabali	NOUN
ajablan	ADJ,VERB
ajablanarli	ADJ
ajablantir	VERB
ajabo	INTJ
ajabsin	NOUN,VERB
ajabsinqira	VERB
ajabtovur	NOUN
ajal	NOUN
ajam	NOUN
ajamiy	NOUN
ajanovic	NOUN
ajanovskiy	NOUN
ajar	NOUN
ajdaho	NOUN
ajdahor	NOUN
ajdar	NOUN
ajdargul	NOUN
ajdarho	NOUN
ajdarnafs	NOUN
ajdod	NOUN
ajdukovic	NOUN
aji	NOUN
aji-buji	ADJ
ajib	ADJ,NOUN
ajilla	VERB
ajillaş	VERB
ajin	ADJ,NOUN
ajina	NOUN
ajinli	ADJ
ajiotaj	NOUN
ajiva	NOUN
ajmol	NOUN
ajmulla	NOUN
ajnabiy	ADJ,NOUN
ajnos	NOUN
ajoyib	ADJ,NOUN
ajoyiblik	NOUN
ajoyibot	NOUN
ajoyibxona	NOUN
ajr	NOUN
ajra	ADJ,NOUN,VERB
ajral	ADJ,VERB
ajraliş	VERB
ajralmas	ADJ
ajrat	NOUN,VERB
ajratil	VERB
ajratiş	VERB
ajratma	NOUN
ajratqic	NOUN
ajrattir	VERB
ajraş	VERB
ajrim	NOUN,VERB
ajrimla	VERB
ajrimlan	VERB
ajrimlaş	VERB
ajrimlik	NOUN
ajriq	NOUN
ajriqzor	NOUN
ajuva	NOUN
ajuz	NOUN
ajz	NOUN
ak	ADJ,NOUN,VERB
ak-ak	IMIT
aka	NOUN
akaboy	NOUN
akademik	ADJ,NOUN
akademiya	NOUN
akademizm	NOUN
akak	VERB
akakla	VERB
akaklat	VERB
akala	NOUN
akapella	NOUN
akar	NOUN
akas	NOUN
akasi	NOUN
akatsiya	NOUN
akavacca	NOUN
akayev	NOUN
akayeva	NOUN
akaşak	NOUN,VERB
akaşakla	VERB
akaşaklan	VERB
akbar	NOUN
akbarali	NOUN
akbarobod	NOUN
akbarşoh	NOUN
akber	NOUN
akcopogon	ADJ
akeyh	NOUN
akhisar	NOUN
akif	NOUN
akifa	NOUN
akildoq	ADJ,NOUN
akilla	VERB
akillat	VERB
akillaş	VERB
akimov	NOUN
akimova	NOUN
akimovic	NOUN
akineziya	NOUN
akitanya	NOUN
akiyev	NOUN
akiyeva	NOUN
akklimatizatsiya	NOUN
akkomodatsiya	NOUN
akkord	ADJ,NOUN
akkordeon	NOUN
akkordeonci	NOUN
akkreditatsiya	NOUN
akkreditiv	NOUN
akkumulyator	NOUN
akmal	NOUN
akmataliyev	NOUN
akmeit	NOUN
akmescit	NOUN
akobir	NOUN
akonov	NOUN
akonova	NOUN
akram	NOUN
akrama	NOUN
akrobat	NOUN
akrobatci	NOUN
akrobatik	ADJ,NOUN
akrobatika	NOUN
akrom	NOUN
aks	ADJ,NOUN,VERB
aksa	NOUN
aksakov	NOUN
aksakova	NOUN
aksar	ADV,NOUN
aksaray	NOUN
aksari	ADV
aksariyat	NOUN
aksariyati	NOUN
aksenenko	NOUN
aksenov	NOUN
aksenova	NOUN
aksent	NOUN
aksept	NOUN,VERB
akseptla	VERB
aksi	NOUN
aksica	ADV,NOUN
aksiga	ADV,NOUN
aksilharakat	NOUN
aksilharakatci	NOUN
aksilinqilo	NOUN
aksilinqilob	NOUN
aksilinqilobci	NOUN
aksilinqiloiy	NOUN
aksilxarakat	NOUN
aksilxarakatci	NOUN
aksinca	ADV,NOUN,PRT
aksioma	NOUN
aksioner	NOUN
aksionerlik	NOUN
aksir	NOUN,VERB
aksirik	NOUN
aksirtir	VERB
aksiya	NOUN,VERB
aksiyaci	NOUN
aksiyador	NOUN
aksiyadorlik	NOUN
aksiyalaş	VERB
aksiyalaştir	VERB
aksiye	NOUN
aksiz	NOUN
akslan	VERB
akslantir	VERB
akslik	NOUN
aksonov	NOUN
aksonova	NOUN
aksovnov	NOUN
aksovnova	NOUN
aksu	NOUN
akt	NOUN
aktam	NOUN
aktan	NOUN
aktiv	ADJ,NOUN,VERB
aktivla	VERB
aktivlan	VERB
aktivlantir	VERB
aktivlantiril	VERB
aktivlaş	VERB
aktivlaştir	VERB
aktivlik	NOUN
aktrisa	NOUN
aktu	NOUN
aktual	NOUN
aktuallik	NOUN
aktyor	NOUN
aktyorlik	NOUN
akula	NOUN
akulov	NOUN
akulova	NOUN
akun	NOUN
akustik	NOUN
akustika	NOUN
akuşer	NOUN
akuşerka	NOUN
akuşerlik	NOUN
akvalang	NOUN
akvanavt	NOUN
akvarel	NOUN
akvarium	NOUN
akvatoriya	NOUN
akveduk	NOUN
akvitaniya	NOUN
al	NOUN
alaankou	NOUN
alabama	NOUN
alabuga	NOUN
alaca	NOUN
alacabof	NOUN
alacakaranlik	NOUN
aladinov	NOUN
aladinova	NOUN
alaf	NOUN
alag	NOUN
alagda	NOUN
alagda-jalagda	ADJ
alagic	NOUN
alak	NOUN
alakoylak	NOUN
alalxusus	NOUN
alam	ADJ,NOUN,VERB
alam-iztirob	NOUN
alam-sitam	NOUN
alamangiz	NOUN
alamdiyda	NOUN
alamlan	VERB
alamli	NOUN
alamnok	ADJ
alamon	NOUN
alamzada	ADJ,NOUN
alamzadalik	NOUN
alang	VERB
alang-jalang	ADV,IMIT
alang-jalangla	VERB
alanga	NOUN,VERB
alangala	VERB
alangalan	VERB
alangla	VERB
alapi	NOUN
alaqarga	NOUN
alaqoyliq	NOUN
alas	NOUN,VERB
alaska	NOUN
alasla	VERB
alast	NOUN
alautdinov	NOUN
alautdinova	NOUN
alaviy	NOUN
alaviya	NOUN
alax	VERB
alaxdaş	NOUN
alaxla	VERB
alaxsi	VERB
alaxsira	VERB
alaxsit	NOUN
alay	NOUN
alayhillana	NOUN
alayhissalom	NOUN
alaykum	NOUN
alayno	NOUN
alayxissalom	NOUN
alaş	NOUN
alaşorda	NOUN
alban	NOUN
albanca	VERB
albancala	VERB
albaniya	NOUN
albat	NOUN
albatros	NOUN
albatta	NOUN,PRT
albert	NOUN
albi	NOUN
albijanic	NOUN
albina	NOUN
albom	NOUN
alboyli	NOUN
albumin	NOUN
alcevsk	NOUN
alda	NOUN,VERB
aldab-suldab	ADV
aldabek	NOUN
aldam	NOUN
aldamci	NOUN
aldamcilik	NOUN
aldan	NOUN,VERB
aldanboy	NOUN
aldanil	VERB
aldanmurod	NOUN
aldat	VERB
aldo	NOUN
aldoqci	NOUN
aldoqcilik	NOUN
aldov	NOUN
aldovci	NOUN
alebastr	NOUN
